data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2024,13,192635171,10.000,9,18990284
2024,1,190816377,4.000,1,18727855
2024,15,190816377,240.000,9,18727856
2024,4,190816353,20.000,9,18727853
2024,16,190816353,5.000,9,18727854
2024,1,182755555,0.280,1,17508707
2024,16,195290319,3.000,9,19361950
2024,4,185506554,100.000,9,17934885
2024,16,185506554,27.000,9,17934886
2024,2,185506580,52.000,1,17934887
2024,4,185506479,3.080,1,17934876
2024,4,185506551,4.000,9,17934884
2024,1,182340815,1.990,1,17444033
2024,4,182340815,18.000,9,17444034
2024,1,190816457,0.300,1,18727865
2024,1,187238178,1.000,1,18197219
