data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2024,1,192132830,2.000,1,18913293
2024,17,192132830,3.000,1,18913294
2024,16,192132832,3.000,1,18913295
2024,12,194216844,1.000,1,19215032
2024,2,194216845,1.000,1,19215033
2024,11,195367068,2.000,9,19371963
2024,8,183013505,2.000,9,17548268
2024,1,181372863,1.000,1,17301362
2024,1,181372865,0.500,1,17301363
2024,8,184284088,4.000,1,17745279
2024,5,185407945,1.000,7,17923792
2024,1,180023790,0.270,1,17104552
2024,2,194216867,101.012,1,19215034
2024,7,194216870,46.450,1,19215035
2024,12,194216872,1.240,1,19215036
2024,1,194216875,0.060,1,19215037
2024,1,194216875,1.000,9,19215038
2024,8,195367075,69.000,1,19371964
2024,7,197425495,15.750,1,19655300
2024,2,197425495,11.730,1,19655301
2024,1,181730606,0.050,1,17350591
2024,2,195367086,0.320,1,19371969
2024,1,184954276,0.010,1,17847814
2024,1,181730609,0.620,1,17350592
2024,2,181730610,7.000,1,17350593
2024,1,181730613,0.046,1,17350594
2024,2,180023802,4.000,1,17104553
2024,1,180023802,2.890,1,17104554
2024,5,186150243,4.125,3,18033304
2024,2,186150250,1.000,1,18033305
2024,2,180023789,4.480,1,17104551
2024,12,183013666,0.230,1,17548277
2024,1,189621257,1.000,1,18554789
2024,16,183013668,0.130,1,17548278
2024,8,188489186,4.000,1,18382691
2024,4,183013675,1.000,1,17548279
2024,1,183013675,1.000,1,17548280
2024,13,183013677,1.005,1,17548282
2024,13,183013686,1.000,1,17548283
2024,1,184954315,0.710,1,17847817
