data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2024,207435981,212354263,26,
2024,217812782,222673983,17,
2024,210302193,215205300,1,
2024,217812788,222673989,15,
2024,217812789,222673989,15,
2024,217812792,222673992,16,
2024,217812795,222673995,21,
2024,217812796,222673996,14,
2024,210302195,215205302,13,
2024,210302196,215205303,9,
2024,210302198,215205305,5,
2024,217812802,222674002,14,
2024,217812803,222674003,24,
2024,219352457,224203102,9,
2024,217812809,222674008,16,
2024,217812809,222674009,18,
2024,219352458,224203103,16,
2024,219352460,224203105,14,
2024,219352460,224203106,18,
2024,219352460,224203107,18,
2024,219352460,224203108,18,
2024,219352461,224203105,16,
2024,219352461,224203106,18,
2024,219352461,224203107,18,
2024,219352461,224203108,18,
2024,212523894,217408522,21,
2024,219352468,224203114,26,
2024,219352470,224203116,9,
2024,219352472,224203118,3,
2024,210302207,215205314,21,
2024,221055447,225902262,24,
2024,221055448,225902263,16,
2024,221055449,225902263,26,
2024,219352485,224203128,24,
2024,219352485,224203129,1,
2024,210302212,215205318,16,
2024,219352491,224203134,16,
2024,219352492,224203135,16,
2024,219352496,224203139,15,
2024,219352497,224203139,15,
2024,207435988,212354270,14,
2024,223318826,228160723,18,
2024,219352508,224203151,19,
2024,219352510,224203153,16,
2024,221055454,225902269,3,
2024,207435987,212354269,17,
2024,219352515,224203158,3,
2024,210302218,215205322,15,
2024,221055457,225902272,15,
2024,210302220,215205325,1,
2024,210302222,215205327,21,
2024,221055460,225902275,1,
2024,221055461,225902276,3,
2024,221055462,225902277,16,
2024,207435991,212354273,9,
2024,221055465,225902280,5,
2024,210302223,215205328,1,
2024,212523898,217408525,16,
2024,221055473,225902287,16,
2024,221055474,225902288,1,
2024,221055481,225902295,16,
2024,221055483,225902297,9,
2024,221055485,225902299,1,
2024,221055485,225902300,17,
2024,221055486,225902299,1,
2024,221055486,225902300,17,
2024,221055488,225902302,26,
2024,221055491,225902305,1,
2024,223318834,228160730,27,
2024,221055493,225902307,26,
2024,221055496,225902310,24,
2024,221055496,225902311,16,
2024,223318836,228160732,5,
2024,212523900,217408527,1,
2024,212523901,217408528,3,
2024,208108442,213027714,1,
2024,232000130,236847505,16,
2024,229098516,233954946,27,
2024,221055507,225902322,24,
2024,223318844,228160740,3,
2024,215521159,220388873,27,
2024,213561567,218438472,24,
2024,232000132,236847507,27,
2024,212523907,217408533,17,
2024,212523907,217408534,18,
2024,212523908,217408533,1,
2024,212523908,217408534,18,
2024,225660878,230504191,24,
2024,223318871,228160765,17,
2024,213561568,218438473,16,
2024,213561568,218438474,18,
2024,223318876,228160769,3,
2024,229098520,233954950,7,
2024,223318883,228160777,16,
2024,223318887,228160781,16,
2024,223318894,228160788,1,
2024,223318895,228160789,16,
2024,208108449,213027721,1,
2024,208108451,213027723,22,
2024,223318899,228160794,3,
2024,223318902,228160797,1,
2024,212523912,217408539,16,
2024,212523912,217408540,18,
2024,213561569,218438475,16,
2024,225660885,230504200,3,
2024,223318907,228160801,21,
2024,223318909,228160803,21,
2024,227220910,232056307,3,
2024,223318912,228160806,18,
2024,223318912,228160807,18,
2024,223318913,228160808,1,
2024,225660890,230504204,3,
2024,212523913,217408541,16,
2024,212523913,217408542,18,
2024,227220912,232056309,16,
2024,227220912,232056310,16,
2024,225660892,230504207,27,
2024,225660899,230504213,21,
2024,225660907,230504219,27,
2024,225660908,230504220,11,
2024,212523918,217408548,11,
2024,225660917,230504226,18,
2024,225660912,230504223,24,
2024,225660913,230504223,24,
2024,225660914,230504223,24,
2024,225660919,230504228,16,
2024,227220922,232056315,16,
2024,225660939,230504243,3,
2024,225660940,230504244,3,
2024,212523925,217408553,3,
2024,225660948,230504252,7,
2024,225660949,230504253,1,
2024,227220928,232056321,3,
2024,227220930,232056323,16,
2024,225660955,230504259,17,
2024,227220932,232056325,15,
2024,227220934,232056327,5,
2024,227220942,232056335,19,
2024,229098535,233954957,17,
2024,227220951,232056343,24,
2024,212523929,217408557,1,
2024,229098538,233954960,7,
2024,212523931,217408559,1,
2024,229098544,233954966,18,
2024,227220963,232056355,10,
2024,227220964,232056356,17,
2024,212523932,217408560,1,
2024,208108471,213027742,1,
2024,215521164,220388875,24,
2024,227220970,232056362,24,
2024,227220971,232056363,13,
2024,227220972,232056363,19,
2024,229098549,233954975,27,
2024,227220976,232056366,24,
2024,208108474,213027745,1,
2024,232000145,236847521,16,
2024,212523934,217408562,3,
2024,208108483,213027755,3,
2024,213561576,218438481,14,
2024,213561577,218438482,3,
2024,225660958,230504262,24,
2024,207436001,212354284,3,
2024,213561584,218438490,3,
2024,213561586,218438492,16,
2024,213561589,218438495,16,
2024,213561589,218438496,18,
2024,213561591,218438498,5,
2024,213561594,218438501,16,
2024,208108506,213027778,17,
2024,207436002,212354285,16,
2024,213561596,218438503,3,
2024,208108514,213027786,24,
2024,208108515,213027786,24,
2024,215521170,220388880,24,
2024,215521170,220388881,18,
2024,215521171,220388882,16,
2024,215521173,220388884,1,
2024,221055512,225902327,24,
2024,207436003,212354286,15,
2024,210302241,215205352,1,
2024,215521177,220388888,16,
2024,215521178,220388889,16,
2024,207436004,212354287,16,
2024,207436006,212354289,21,
2024,215521183,220388894,24,
2024,217812820,222674022,18,
2024,207436008,212354291,24,
2024,210302251,215205361,14,
2024,223318920,228160822,24,
2024,223318921,228160822,24,
2024,215521191,220388900,18,
2024,210302258,215205373,24,
2024,217812830,222674032,3,
2024,217812832,222674034,18,
2024,217812833,222674034,18,
2024,217812834,222674034,18,
2024,210302273,215205386,3,
2024,210302274,215205387,24,
2024,210302274,215205388,24,
2024,210302275,215205387,24,
2024,210302275,215205388,24,
2024,219352527,224203170,27,
2024,217812836,222674036,18,
2024,217812836,222674037,18,
2024,210302281,215205396,18,
2024,217812838,222674040,16,
2024,217812842,222674043,24,
2024,210302288,215205403,3,
2024,207436005,212354288,27,
2024,219352537,224203180,17,
2024,217812847,222674048,15,
2024,217812848,222674048,19,
2024,210302296,215205409,16,
2024,210302296,215205410,16,
2024,210302301,215205414,24,
2024,207436013,212354296,17,
2024,212523942,217408570,24,
2024,212523943,217408570,24,
2024,219352544,224203187,3,
2024,210302314,215205425,14,
2024,210302315,215205425,14,
2024,219352554,224203196,3,
2024,219352555,224203197,3,
2024,219352556,224203198,27,
2024,221055513,225902328,24,
2024,210302318,215205428,15,
2024,219352564,224203203,3,
2024,219352565,224203203,24,
2024,219352566,224203203,24,
2024,221055517,225902330,21,
2024,207436017,212354300,1,
2024,207436011,212354294,3,
2024,221055520,225902333,19,
2024,221055521,225902334,16,
2024,221055524,225902337,21,
2024,221055527,225902340,18,
2024,221055529,225902342,16,
2024,207436026,212354304,1,
2024,212523954,217408579,24,
2024,212523954,217408580,24,
2024,217812854,222674054,1,
2024,207436027,212354305,27,
2024,212523956,217408583,27,
2024,221055537,225902349,21,
2024,232000149,236847524,9,
2024,223318929,228160829,24,
2024,223318930,228160829,24,
2024,212523962,217408589,1,
2024,212523964,217408591,18,
2024,212523965,217408592,24,
2024,223318933,228160834,21,
2024,221055543,225902354,16,
2024,223318937,228160837,15,
2024,223318939,228160839,24,
2024,223318941,228160841,16,
2024,223318942,228160842,3,
2024,223318943,228160842,24,
2024,223318944,228160843,16,
2024,212523971,217408598,27,
2024,212523973,217408600,1,
2024,225660959,230504263,17,
2024,223318949,228160848,3,
2024,223318950,228160849,14,
2024,223318954,228160852,27,
2024,210302322,215205432,24,
2024,210302323,215205432,24,
2024,210302324,215205432,24,
2024,210302325,215205432,24,
2024,210302326,215205432,24,
2024,210302327,215205432,24,
2024,223318958,228160856,24,
2024,223318959,228160856,24,
2024,213561609,218438515,22,
2024,229098556,233954983,21,
2024,223318963,228160860,18,
2024,208108537,213027807,11,
2024,223318965,228160864,27,
2024,223318966,228160865,8,
2024,223318968,228160867,1,
2024,223318968,228160868,18,
2024,223318969,228160869,17,
2024,225660960,230504264,21,
2024,225660961,230504265,21,
2024,215521194,220388905,24,
2024,215521194,220388906,18,
2024,213561612,218438519,3,
2024,212524012,217408639,1,
2024,212524012,217408640,1,
2024,212524012,217408641,1,
2024,212524012,217408642,18,
2024,225660968,230504273,19,
2024,207436029,212354307,3,
2024,212524018,217408649,24,
2024,225660972,230504279,17,
2024,225660973,230504279,19,
2024,212524033,217408657,1,
2024,213561613,218438520,1,
2024,213561614,218438520,1,
2024,225660975,230504281,14,
2024,225660975,230504282,18,
2024,213561615,218438521,16,
2024,225660976,230504283,16,
2024,227220980,232056369,21,
