data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,8,162306533,1.000,11,14648509
2022,8,162306431,1.000,11,14648495
2022,8,152342247,0.500,1,13234780
2022,4,152344132,0.060,1,13235014
2022,5,152344180,97.000,1,13235019
2022,4,154797782,17.000,9,13613200
2022,2,154797782,1.000,11,13613201
2022,12,155987236,2.000,1,13779123
2022,12,157203752,10.199,1,13953066
2022,8,157203718,20.500,1,13953061
2022,11,157203703,8.900,1,13953059
2022,11,160739076,5.259,1,14434578
2022,2,160739076,1.000,1,14434579
2022,5,159500676,4.799,1,14262900
2022,12,159500732,1.300,1,14262910
2022,1,160739109,1.000,1,14434585
2022,12,160739109,1.000,1,14434586
2022,12,159500672,1.189,1,14262899
2022,12,160739125,1.000,9,14434587
2022,15,160738979,0.500,1,14434565
2022,8,164112511,1.000,9,14891873
2022,2,162307066,1.350,1,14648561
2022,2,164112332,21.800,1,14891835
2022,12,162306990,6.099,1,14648540
2022,15,162306990,1.000,11,14648541
2022,5,165445914,2.299,3,15068079
2022,5,151194762,7.000,1,13059951
2022,5,151194854,2.209,1,13059975
2022,5,151194888,12.160,1,13059981
2022,5,152343122,0.710,1,13234901
2022,5,151194757,2.270,1,13059948
2022,5,151194776,0.850,1,13059955
2022,5,151194797,24.440,1,13059961
2022,5,151194746,0.500,1,13059946
2022,5,150435593,1.000,11,12942975
2022,5,151194863,0.550,1,13059977
2022,5,154798031,6.009,1,13613220
2022,5,151194809,231.299,1,13059965
2022,5,157202825,1.360,1,13952968
2022,5,157202836,7.000,1,13952969
2022,5,157202903,3.560,1,13952976
2022,5,157202892,9.390,1,13952973
2022,5,157202980,0.670,1,13952984
2022,5,158274821,11.160,1,14095762
2022,5,158274874,16.300,1,14095770
2022,5,158274839,102.929,1,14095765
2022,5,159499783,10.140,1,14262798
2022,5,159499791,13.890,1,14262799
2022,5,159499808,124.590,1,14262800
2022,11,164111622,25.719,1,14891728
2022,5,164111622,1.000,1,14891729
2022,4,151194787,1.000,11,13059958
2022,2,162306189,651.649,1,14648433
2022,4,162306189,1.000,11,14648434
2022,1,152343530,1.700,1,13234941
2022,1,151194836,0.040,1,13059972
2022,11,151194825,9.939,1,13059969
2022,4,151194825,1.000,11,13059970
2022,2,151194833,0.270,1,13059971
2022,1,152343579,0.160,1,13234944
2022,4,159499872,1.000,11,14262816
2022,16,159499872,1.000,11,14262817
2022,2,153329265,10.000,1,13391923
2022,1,159499821,11.789,1,14262801
2022,4,159499821,1.000,11,14262802
2022,1,159499855,0.180,1,14262813
2022,15,159499836,1.000,11,14262807
2022,1,159499873,1.159,1,14262818
2022,11,162306235,126.200,1,14648441
2022,16,162306235,1.000,11,14648442
2022,5,162306173,42.000,1,14648431
2022,12,162306270,1.000,11,14648449
2022,5,150436490,1.000,11,12943086
2022,2,150436527,0.700,1,12943089
2022,2,151195470,37.000,1,13060074
2022,1,152344249,0.030,1,13235037
2022,16,153329835,1.000,11,13392006
2022,8,157203836,1.000,11,13953070
2022,16,157203836,1.000,11,13953071
2022,2,157203836,1.000,1,13953072
2022,2,157203850,0.200,1,13953073
2022,7,157203901,1.000,11,13953074
2022,13,157203901,1.000,11,13953075
2022,13,157203830,1.000,11,13953069
2022,11,157203912,1.000,11,13953077
2022,4,159500737,1.000,11,14262912
2022,13,159500741,1.000,11,14262914
2022,4,159500741,1.000,11,14262915
2022,5,159500750,6.900,1,14262917
2022,1,165445890,1.190,1,15068075
2022,2,162307177,0.200,1,14648580
2022,1,164112394,2.000,1,14891852
2022,5,160739079,6.259,1,14434580
2022,5,157202688,4.500,3,13952957
2022,1,159499721,1.000,11,14262797
2022,1,162305937,1.000,11,14648414
2022,16,147185237,1.000,11,12494003
2022,5,162305727,1.000,11,14648402
2022,5,148753565,1.000,11,12703908
2022,5,148753573,1.000,11,12703911
2022,5,148753540,1.000,11,12703907
2022,5,150436653,1.000,11,12943108
2022,1,150436649,0.300,1,12943105
2022,1,162305656,1.000,11,14648392
2022,4,162305656,1.000,11,14648393
2022,4,164111653,4.000,9,14891731
2022,2,164111653,1.000,11,14891732
2022,1,164111653,1.000,11,14891733
2022,5,152343270,1.000,11,13234912
2022,5,152343256,1.000,11,13234910
2022,4,153328679,1.000,11,13391859
